date,category,item,avg_usd,source_snapshot
2016-09-30,nand_chip,16Gb 2Gx8 MLC,1.673,https://web.archive.org/web/20161002202153id_/https://www.dramexchange.com/
2016-09-30,nand_chip,32Gb 4Gx8 MLC,2.124,https://web.archive.org/web/20161002202153id_/https://www.dramexchange.com/
2016-09-30,nand_chip,64Gb 8Gx8 MLC,2.911,https://web.archive.org/web/20161002202153id_/https://www.dramexchange.com/
2016-10-17,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.307,https://web.archive.org/web/20161017113856id_/https://www.dramexchange.com/
2016-10-17,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,2.411,https://web.archive.org/web/20161017113856id_/https://www.dramexchange.com/
2016-10-17,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.373,https://web.archive.org/web/20161017113856id_/https://www.dramexchange.com/
2016-10-17,dram_chip,DDR3 4Gb 512Mx8 eTT,2.129,https://web.archive.org/web/20161017113856id_/https://www.dramexchange.com/
2016-10-17,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,2.417,https://web.archive.org/web/20161017113856id_/https://www.dramexchange.com/
2016-10-17,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,4.65,https://web.archive.org/web/20161017113856id_/https://www.dramexchange.com/
2016-10-17,nand_chip,16Gb 2Gx8 MLC,1.736,https://web.archive.org/web/20161017113856id_/https://www.dramexchange.com/
2016-10-17,nand_chip,32Gb 4Gx8 MLC,2.139,https://web.archive.org/web/20161017113856id_/https://www.dramexchange.com/
2016-10-17,nand_chip,64Gb 8Gx8 MLC,2.911,https://web.archive.org/web/20161017113856id_/https://www.dramexchange.com/
2016-11-01,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.36,https://web.archive.org/web/20161101103429id_/https://www.dramexchange.com/
2016-11-01,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,2.43,https://web.archive.org/web/20161101103429id_/https://www.dramexchange.com/
2016-11-01,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.469,https://web.archive.org/web/20161101103429id_/https://www.dramexchange.com/
2016-11-01,dram_chip,DDR3 4Gb 512Mx8 eTT,2.33,https://web.archive.org/web/20161101103429id_/https://www.dramexchange.com/
2016-11-01,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,2.49,https://web.archive.org/web/20161101103429id_/https://www.dramexchange.com/
2016-11-01,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,5.015,https://web.archive.org/web/20161101103429id_/https://www.dramexchange.com/
2016-11-01,nand_chip,16Gb 2Gx8 MLC,1.777,https://web.archive.org/web/20161101103429id_/https://www.dramexchange.com/
2016-11-01,nand_chip,32Gb 4Gx8 MLC,2.214,https://web.archive.org/web/20161101103429id_/https://www.dramexchange.com/
2016-11-01,nand_chip,64Gb 8Gx8 MLC,3.01,https://web.archive.org/web/20161101103429id_/https://www.dramexchange.com/
2016-11-15,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.381,https://web.archive.org/web/20161115114859id_/https://www.dramexchange.com/
2016-11-15,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,2.575,https://web.archive.org/web/20161115114859id_/https://www.dramexchange.com/
2016-11-15,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.552,https://web.archive.org/web/20161115114859id_/https://www.dramexchange.com/
2016-11-15,dram_chip,DDR3 4Gb 512Mx8 eTT,2.359,https://web.archive.org/web/20161115114859id_/https://www.dramexchange.com/
2016-11-15,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,2.533,https://web.archive.org/web/20161115114859id_/https://www.dramexchange.com/
2016-11-15,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,5.16,https://web.archive.org/web/20161115114859id_/https://www.dramexchange.com/
2016-11-15,nand_chip,16Gb 2Gx8 MLC,1.777,https://web.archive.org/web/20161115114859id_/https://www.dramexchange.com/
2016-11-15,nand_chip,32Gb 4Gx8 MLC,2.198,https://web.archive.org/web/20161115114859id_/https://www.dramexchange.com/
2016-11-15,nand_chip,64Gb 8Gx8 MLC,3.034,https://web.archive.org/web/20161115114859id_/https://www.dramexchange.com/
2016-12-01,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.438,https://web.archive.org/web/20161201103731id_/https://www.dramexchange.com/
2016-12-01,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,2.576,https://web.archive.org/web/20161201103731id_/https://www.dramexchange.com/
2016-12-01,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.612,https://web.archive.org/web/20161201103731id_/https://www.dramexchange.com/
2016-12-01,dram_chip,DDR3 4Gb 512Mx8 eTT,2.391,https://web.archive.org/web/20161201103731id_/https://www.dramexchange.com/
2016-12-01,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,2.567,https://web.archive.org/web/20161201103731id_/https://www.dramexchange.com/
2016-12-01,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,5.215,https://web.archive.org/web/20161201103731id_/https://www.dramexchange.com/
2016-12-01,nand_chip,16Gb 2Gx8 MLC,1.857,https://web.archive.org/web/20161201103731id_/https://www.dramexchange.com/
2016-12-01,nand_chip,32Gb 4Gx8 MLC,2.182,https://web.archive.org/web/20161201103731id_/https://www.dramexchange.com/
2016-12-01,nand_chip,64Gb 8Gx8 MLC,3.09,https://web.archive.org/web/20161201103731id_/https://www.dramexchange.com/
2016-12-15,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.462,https://web.archive.org/web/20161215105332id_/https://www.dramexchange.com/
2016-12-15,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,2.715,https://web.archive.org/web/20161215105332id_/https://www.dramexchange.com/
2016-12-15,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.707,https://web.archive.org/web/20161215105332id_/https://www.dramexchange.com/
2016-12-15,dram_chip,DDR3 4Gb 512Mx8 eTT,2.364,https://web.archive.org/web/20161215105332id_/https://www.dramexchange.com/
2016-12-15,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,2.797,https://web.archive.org/web/20161215105332id_/https://www.dramexchange.com/
2016-12-15,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,5.55,https://web.archive.org/web/20161215105332id_/https://www.dramexchange.com/
2016-12-15,nand_chip,16Gb 2Gx8 MLC,1.857,https://web.archive.org/web/20161215105332id_/https://www.dramexchange.com/
2016-12-15,nand_chip,32Gb 4Gx8 MLC,2.204,https://web.archive.org/web/20161215105332id_/https://www.dramexchange.com/
2016-12-15,nand_chip,64Gb 8Gx8 MLC,3.066,https://web.archive.org/web/20161215105332id_/https://www.dramexchange.com/
2016-12-30,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.513,https://web.archive.org/web/20170102023139id_/https://www.dramexchange.com/
2016-12-30,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,2.834,https://web.archive.org/web/20170102023139id_/https://www.dramexchange.com/
2016-12-30,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.791,https://web.archive.org/web/20170102023139id_/https://www.dramexchange.com/
2016-12-30,dram_chip,DDR3 4Gb 512Mx8 eTT,2.365,https://web.archive.org/web/20170102023139id_/https://www.dramexchange.com/
2016-12-30,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,2.831,https://web.archive.org/web/20170102023139id_/https://www.dramexchange.com/
2016-12-30,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,5.726,https://web.archive.org/web/20170102023139id_/https://www.dramexchange.com/
2016-12-30,nand_chip,16Gb 2Gx8 MLC,1.87,https://web.archive.org/web/20170102023139id_/https://www.dramexchange.com/
2016-12-30,nand_chip,32Gb 4Gx8 MLC,2.222,https://web.archive.org/web/20170102023139id_/https://www.dramexchange.com/
2016-12-30,nand_chip,64Gb 8Gx8 MLC,3.12,https://web.archive.org/web/20170102023139id_/https://www.dramexchange.com/
2017-01-16,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.64,https://web.archive.org/web/20170116102949id_/https://www.dramexchange.com/
2017-01-16,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,2.971,https://web.archive.org/web/20170116102949id_/https://www.dramexchange.com/
2017-01-16,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,3.033,https://web.archive.org/web/20170116102949id_/https://www.dramexchange.com/
2017-01-16,dram_chip,DDR3 4Gb 512Mx8 eTT,2.588,https://web.archive.org/web/20170116102949id_/https://www.dramexchange.com/
2017-01-16,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,3.207,https://web.archive.org/web/20170116102949id_/https://www.dramexchange.com/
2017-01-16,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,6.35,https://web.archive.org/web/20170116102949id_/https://www.dramexchange.com/
2017-01-16,nand_chip,16Gb 2Gx8 MLC,1.873,https://web.archive.org/web/20170116102949id_/https://www.dramexchange.com/
2017-01-16,nand_chip,32Gb 4Gx8 MLC,2.274,https://web.archive.org/web/20170116102949id_/https://www.dramexchange.com/
2017-01-16,nand_chip,64Gb 8Gx8 MLC,3.145,https://web.archive.org/web/20170116102949id_/https://www.dramexchange.com/
2017-02-02,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.701,https://web.archive.org/web/20170202101502id_/https://www.dramexchange.com/
2017-02-02,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,2.986,https://web.archive.org/web/20170202101502id_/https://www.dramexchange.com/
2017-02-02,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,3.066,https://web.archive.org/web/20170202101502id_/https://www.dramexchange.com/
2017-02-02,dram_chip,DDR3 4Gb 512Mx8 eTT,2.66,https://web.archive.org/web/20170202101502id_/https://www.dramexchange.com/
2017-02-02,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,3.34,https://web.archive.org/web/20170202101502id_/https://www.dramexchange.com/
2017-02-02,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,6.802,https://web.archive.org/web/20170202101502id_/https://www.dramexchange.com/
2017-02-02,nand_chip,16Gb 2Gx8 MLC,1.857,https://web.archive.org/web/20170202101502id_/https://www.dramexchange.com/
2017-02-02,nand_chip,32Gb 4Gx8 MLC,2.28,https://web.archive.org/web/20170202101502id_/https://www.dramexchange.com/
2017-02-02,nand_chip,64Gb 8Gx8 MLC,3.165,https://web.archive.org/web/20170202101502id_/https://www.dramexchange.com/
2017-02-14,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.756,https://web.archive.org/web/20170214120457id_/https://www.dramexchange.com/
2017-02-14,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,3.017,https://web.archive.org/web/20170214120457id_/https://www.dramexchange.com/
2017-02-14,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,3.111,https://web.archive.org/web/20170214120457id_/https://www.dramexchange.com/
2017-02-14,dram_chip,DDR3 4Gb 512Mx8 eTT,2.661,https://web.archive.org/web/20170214120457id_/https://www.dramexchange.com/
2017-02-14,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,3.436,https://web.archive.org/web/20170214120457id_/https://www.dramexchange.com/
2017-02-14,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,6.927,https://web.archive.org/web/20170214120457id_/https://www.dramexchange.com/
2017-02-14,nand_chip,16Gb 2Gx8 MLC,2.007,https://web.archive.org/web/20170214120457id_/https://www.dramexchange.com/
2017-02-14,nand_chip,32Gb 4Gx8 MLC,2.488,https://web.archive.org/web/20170214120457id_/https://www.dramexchange.com/
2017-02-14,nand_chip,64Gb 8Gx8 MLC,3.384,https://web.archive.org/web/20170214120457id_/https://www.dramexchange.com/
2017-03-10,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.853,https://web.archive.org/web/20170310164934id_/https://www.dramexchange.com/
2017-03-10,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,3.022,https://web.archive.org/web/20170310164934id_/https://www.dramexchange.com/
2017-03-10,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.979,https://web.archive.org/web/20170310164934id_/https://www.dramexchange.com/
2017-03-10,dram_chip,DDR3 4Gb 512Mx8 eTT,2.544,https://web.archive.org/web/20170310164934id_/https://www.dramexchange.com/
2017-03-10,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,3.488,https://web.archive.org/web/20170310164934id_/https://www.dramexchange.com/
2017-03-10,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,6.886,https://web.archive.org/web/20170310164934id_/https://www.dramexchange.com/
2017-03-10,nand_chip,16Gb 2Gx8 MLC,2.279,https://web.archive.org/web/20170310164934id_/https://www.dramexchange.com/
2017-03-10,nand_chip,32Gb 4Gx8 MLC,2.661,https://web.archive.org/web/20170310164934id_/https://www.dramexchange.com/
2017-03-10,nand_chip,64Gb 8Gx8 MLC,3.863,https://web.archive.org/web/20170310164934id_/https://www.dramexchange.com/
2017-03-15,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.851,https://web.archive.org/web/20170315155247id_/https://www.dramexchange.com/
2017-03-15,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,3.066,https://web.archive.org/web/20170315155247id_/https://www.dramexchange.com/
2017-03-15,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.968,https://web.archive.org/web/20170315155247id_/https://www.dramexchange.com/
2017-03-15,dram_chip,DDR3 4Gb 512Mx8 eTT,2.528,https://web.archive.org/web/20170315155247id_/https://www.dramexchange.com/
2017-03-15,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,3.488,https://web.archive.org/web/20170315155247id_/https://www.dramexchange.com/
2017-03-15,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,6.886,https://web.archive.org/web/20170315155247id_/https://www.dramexchange.com/
2017-03-15,nand_chip,16Gb 2Gx8 MLC,2.287,https://web.archive.org/web/20170315155247id_/https://www.dramexchange.com/
2017-03-15,nand_chip,32Gb 4Gx8 MLC,2.707,https://web.archive.org/web/20170315155247id_/https://www.dramexchange.com/
2017-03-15,nand_chip,64Gb 8Gx8 MLC,3.882,https://web.archive.org/web/20170315155247id_/https://www.dramexchange.com/
2017-04-05,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.824,https://web.archive.org/web/20170405101306id_/https://www.dramexchange.com/
2017-04-05,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,3.021,https://web.archive.org/web/20170405101306id_/https://www.dramexchange.com/
2017-04-05,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.936,https://web.archive.org/web/20170405101306id_/https://www.dramexchange.com/
2017-04-05,dram_chip,DDR3 4Gb 512Mx8 eTT,2.481,https://web.archive.org/web/20170405101306id_/https://www.dramexchange.com/
2017-04-05,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,3.376,https://web.archive.org/web/20170405101306id_/https://www.dramexchange.com/
2017-04-05,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,6.79,https://web.archive.org/web/20170405101306id_/https://www.dramexchange.com/
2017-04-05,nand_chip,16Gb 2Gx8 MLC,2.177,https://web.archive.org/web/20170405101306id_/https://www.dramexchange.com/
2017-04-05,nand_chip,32Gb 4Gx8 MLC,2.81,https://web.archive.org/web/20170405101306id_/https://www.dramexchange.com/
2017-04-05,nand_chip,64Gb 8Gx8 MLC,4.141,https://web.archive.org/web/20170405101306id_/https://www.dramexchange.com/
2017-04-14,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.838,https://web.archive.org/web/20170414140824id_/https://www.dramexchange.com/
2017-04-14,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,3.033,https://web.archive.org/web/20170414140824id_/https://www.dramexchange.com/
2017-04-14,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.894,https://web.archive.org/web/20170414140824id_/https://www.dramexchange.com/
2017-04-14,dram_chip,DDR3 4Gb 512Mx8 eTT,2.445,https://web.archive.org/web/20170414140824id_/https://www.dramexchange.com/
2017-04-14,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,3.381,https://web.archive.org/web/20170414140824id_/https://www.dramexchange.com/
2017-04-14,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,6.825,https://web.archive.org/web/20170414140824id_/https://www.dramexchange.com/
2017-04-14,nand_chip,16Gb 2Gx8 MLC,2.177,https://web.archive.org/web/20170414140824id_/https://www.dramexchange.com/
2017-04-14,nand_chip,32Gb 4Gx8 MLC,2.816,https://web.archive.org/web/20170414140824id_/https://www.dramexchange.com/
2017-04-14,nand_chip,64Gb 8Gx8 MLC,4.275,https://web.archive.org/web/20170414140824id_/https://www.dramexchange.com/
2017-05-02,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.816,https://web.archive.org/web/20170502103330id_/https://www.dramexchange.com/
2017-05-02,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,3.007,https://web.archive.org/web/20170502103330id_/https://www.dramexchange.com/
2017-05-02,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.89,https://web.archive.org/web/20170502103330id_/https://www.dramexchange.com/
2017-05-02,dram_chip,DDR3 4Gb 512Mx8 eTT,2.336,https://web.archive.org/web/20170502103330id_/https://www.dramexchange.com/
2017-05-02,dram_chip,DDR4 4Gb (512Mx8) 2133MHz,3.244,https://web.archive.org/web/20170502103330id_/https://www.dramexchange.com/
2017-05-02,dram_chip,DDR4 8Gb (1Gx8) 2133MHz,6.381,https://web.archive.org/web/20170502103330id_/https://www.dramexchange.com/
2017-05-02,nand_chip,16Gb 2Gx8 MLC,2.364,https://web.archive.org/web/20170502103330id_/https://www.dramexchange.com/
2017-05-02,nand_chip,32Gb 4Gx8 MLC,2.9,https://web.archive.org/web/20170502103330id_/https://www.dramexchange.com/
2017-05-02,nand_chip,64Gb 8Gx8 MLC,4.616,https://web.archive.org/web/20170502103330id_/https://www.dramexchange.com/
2017-05-15,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.743,https://web.archive.org/web/20170515123050id_/https://www.dramexchange.com/
2017-05-15,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,2.948,https://web.archive.org/web/20170515123050id_/https://www.dramexchange.com/
2017-05-15,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.852,https://web.archive.org/web/20170515123050id_/https://www.dramexchange.com/
2017-05-15,dram_chip,DDR3 4Gb 512Mx8 eTT,2.29,https://web.archive.org/web/20170515123050id_/https://www.dramexchange.com/
2017-05-15,dram_chip,DDR4 4Gb (512Mx8) 2133/2400MHz,3.225,https://web.archive.org/web/20170515123050id_/https://www.dramexchange.com/
2017-05-15,dram_chip,DDR4 8Gb (1Gx8) 2133/2400MHz,6.378,https://web.archive.org/web/20170515123050id_/https://www.dramexchange.com/
2017-05-15,nand_chip,16Gb 2Gx8 MLC,2.403,https://web.archive.org/web/20170515123050id_/https://www.dramexchange.com/
2017-05-15,nand_chip,32Gb 4Gx8 MLC,2.872,https://web.archive.org/web/20170515123050id_/https://www.dramexchange.com/
2017-05-15,nand_chip,64Gb 8Gx8 MLC,4.77,https://web.archive.org/web/20170515123050id_/https://www.dramexchange.com/
2017-06-01,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.705,https://web.archive.org/web/20170601114123id_/https://www.dramexchange.com/
2017-06-01,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,2.891,https://web.archive.org/web/20170601114123id_/https://www.dramexchange.com/
2017-06-01,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.839,https://web.archive.org/web/20170601114123id_/https://www.dramexchange.com/
2017-06-01,dram_chip,DDR3 4Gb 512Mx8 eTT,2.248,https://web.archive.org/web/20170601114123id_/https://www.dramexchange.com/
2017-06-01,dram_chip,DDR4 4Gb (512Mx8) 2133/2400MHz,3.216,https://web.archive.org/web/20170601114123id_/https://www.dramexchange.com/
2017-06-01,dram_chip,DDR4 8Gb (1Gx8) 2133/2400MHz,6.391,https://web.archive.org/web/20170601114123id_/https://www.dramexchange.com/
2017-06-01,nand_chip,16Gb 2Gx8 MLC,2.551,https://web.archive.org/web/20170601114123id_/https://www.dramexchange.com/
2017-06-01,nand_chip,32Gb 4Gx8 MLC,2.865,https://web.archive.org/web/20170601114123id_/https://www.dramexchange.com/
2017-06-01,nand_chip,64Gb 8Gx8 MLC,4.717,https://web.archive.org/web/20170601114123id_/https://www.dramexchange.com/
2017-06-15,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.691,https://web.archive.org/web/20170615104649id_/https://www.dramexchange.com/
2017-06-15,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,2.997,https://web.archive.org/web/20170615104649id_/https://www.dramexchange.com/
2017-06-15,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,2.978,https://web.archive.org/web/20170615104649id_/https://www.dramexchange.com/
2017-06-15,dram_chip,DDR3 4Gb 512Mx8 eTT,2.339,https://web.archive.org/web/20170615104649id_/https://www.dramexchange.com/
2017-06-15,dram_chip,DDR4 4Gb (512Mx8) 2133/2400MHz,3.215,https://web.archive.org/web/20170615104649id_/https://www.dramexchange.com/
2017-06-15,dram_chip,DDR4 8Gb (1Gx8) 2133/2400MHz,6.412,https://web.archive.org/web/20170615104649id_/https://www.dramexchange.com/
2017-06-15,nand_chip,16Gb 2Gx8 MLC,2.821,https://web.archive.org/web/20170615104649id_/https://www.dramexchange.com/
2017-06-15,nand_chip,32Gb 4Gx8 MLC,2.911,https://web.archive.org/web/20170615104649id_/https://www.dramexchange.com/
2017-06-15,nand_chip,64Gb 8Gx8 MLC,4.723,https://web.archive.org/web/20170615104649id_/https://www.dramexchange.com/
2017-07-03,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.69,https://web.archive.org/web/20170703101126id_/https://www.dramexchange.com/
2017-07-03,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,3.011,https://web.archive.org/web/20170703101126id_/https://www.dramexchange.com/
2017-07-03,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,3.057,https://web.archive.org/web/20170703101126id_/https://www.dramexchange.com/
2017-07-03,dram_chip,DDR3 4Gb 512Mx8 eTT,2.423,https://web.archive.org/web/20170703101126id_/https://www.dramexchange.com/
2017-07-03,dram_chip,DDR4 4Gb (512Mx8) 2133/2400MHz,3.28,https://web.archive.org/web/20170703101126id_/https://www.dramexchange.com/
2017-07-03,dram_chip,DDR4 8Gb (1Gx8) 2133/2400MHz,6.546,https://web.archive.org/web/20170703101126id_/https://www.dramexchange.com/
2017-07-03,nand_chip,16Gb 2Gx8 MLC,2.916,https://web.archive.org/web/20170703101126id_/https://www.dramexchange.com/
2017-07-03,nand_chip,32Gb 4Gx8 MLC,3.053,https://web.archive.org/web/20170703101126id_/https://www.dramexchange.com/
2017-07-03,nand_chip,64Gb 8Gx8 MLC,4.774,https://web.archive.org/web/20170703101126id_/https://www.dramexchange.com/
2017-07-13,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.724,https://web.archive.org/web/20170714021349id_/https://www.dramexchange.com/
2017-07-13,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,3.031,https://web.archive.org/web/20170714021349id_/https://www.dramexchange.com/
2017-07-13,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,3.144,https://web.archive.org/web/20170714021349id_/https://www.dramexchange.com/
2017-07-13,dram_chip,DDR3 4Gb 512Mx8 eTT,2.689,https://web.archive.org/web/20170714021349id_/https://www.dramexchange.com/
2017-07-13,dram_chip,DDR4 4Gb (512Mx8) 2133/2400MHz,3.422,https://web.archive.org/web/20170714021349id_/https://www.dramexchange.com/
2017-07-13,dram_chip,DDR4 8Gb (1Gx8) 2133/2400MHz,6.945,https://web.archive.org/web/20170714021349id_/https://www.dramexchange.com/
2017-07-13,nand_chip,16Gb 2Gx8 MLC,2.956,https://web.archive.org/web/20170714021349id_/https://www.dramexchange.com/
2017-07-13,nand_chip,32Gb 4Gx8 MLC,3.122,https://web.archive.org/web/20170714021349id_/https://www.dramexchange.com/
2017-07-13,nand_chip,64Gb 8Gx8 MLC,4.784,https://web.archive.org/web/20170714021349id_/https://www.dramexchange.com/
2017-08-01,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.709,https://web.archive.org/web/20170801125148id_/https://www.dramexchange.com/
2017-08-01,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,3.059,https://web.archive.org/web/20170801125148id_/https://www.dramexchange.com/
2017-08-01,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,3.26,https://web.archive.org/web/20170801125148id_/https://www.dramexchange.com/
2017-08-01,dram_chip,DDR3 4Gb 512Mx8 eTT,2.756,https://web.archive.org/web/20170801125148id_/https://www.dramexchange.com/
2017-08-01,dram_chip,DDR4 4Gb (512Mx8) 2133/2400MHz,3.545,https://web.archive.org/web/20170801125148id_/https://www.dramexchange.com/
2017-08-01,dram_chip,DDR4 8Gb (1Gx8) 2133/2400MHz,7.336,https://web.archive.org/web/20170801125148id_/https://www.dramexchange.com/
2017-08-01,nand_chip,16Gb 2Gx8 MLC,2.971,https://web.archive.org/web/20170801125148id_/https://www.dramexchange.com/
2017-08-01,nand_chip,32Gb 4Gx8 MLC,3.108,https://web.archive.org/web/20170801125148id_/https://www.dramexchange.com/
2017-08-01,nand_chip,64Gb 8Gx8 MLC,4.474,https://web.archive.org/web/20170801125148id_/https://www.dramexchange.com/
2017-08-15,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.674,https://web.archive.org/web/20170815062047id_/https://www.dramexchange.com/
2017-08-15,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,3.045,https://web.archive.org/web/20170815062047id_/https://www.dramexchange.com/
2017-08-15,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,3.163,https://web.archive.org/web/20170815062047id_/https://www.dramexchange.com/
2017-08-15,dram_chip,DDR3 4Gb 512Mx8 eTT,2.71,https://web.archive.org/web/20170815062047id_/https://www.dramexchange.com/
2017-08-15,dram_chip,DDR4 4Gb (512Mx8) 2133/2400MHz,3.545,https://web.archive.org/web/20170815062047id_/https://www.dramexchange.com/
2017-08-15,dram_chip,DDR4 8Gb (1Gx8) 2133/2400MHz,7.278,https://web.archive.org/web/20170815062047id_/https://www.dramexchange.com/
2017-08-15,nand_chip,16Gb 2Gx8 MLC,2.953,https://web.archive.org/web/20170815062047id_/https://www.dramexchange.com/
2017-08-15,nand_chip,32Gb 4Gx8 MLC,3.083,https://web.archive.org/web/20170815062047id_/https://www.dramexchange.com/
2017-08-15,nand_chip,64Gb 8Gx8 MLC,4.389,https://web.archive.org/web/20170815062047id_/https://www.dramexchange.com/
2017-09-01,dram_chip,DDR3 2Gb 256Mx8 1333/1600MHz,1.655,https://web.archive.org/web/20170901105656id_/https://www.dramexchange.com/
2017-09-01,dram_chip,DDR3 4Gb 256Mx16 1333/1600MHz,3.019,https://web.archive.org/web/20170901105656id_/https://www.dramexchange.com/
2017-09-01,dram_chip,DDR3 4Gb 512Mx8 1333/1600MHz,3.201,https://web.archive.org/web/20170901105656id_/https://www.dramexchange.com/
2017-09-01,dram_chip,DDR3 4Gb 512Mx8 eTT,2.703,https://web.archive.org/web/20170901105656id_/https://www.dramexchange.com/
2017-09-01,dram_chip,DDR4 4Gb (512Mx8) 2133/2400MHz,3.645,https://web.archive.org/web/20170901105656id_/https://www.dramexchange.com/
2017-09-01,dram_chip,DDR4 8Gb (1Gx8) 2133/2400MHz,7.344,https://web.archive.org/web/20170901105656id_/https://www.dramexchange.com/
2017-09-01,nand_chip,16Gb 2Gx8 MLC,2.953,https://web.archive.org/web/20170901105656id_/https://www.dramexchange.com/
2017-09-01,nand_chip,32Gb 4Gx8 MLC,3.107,https://web.archive.org/web/20170901105656id_/https://www.dramexchange.com/
