code,month,event_date,ex6,ex12
3710,2024-02-01,2024-03-11,0.05384800029372738,-0.04887872976298824
3711,2026-08-01,2026-09-11,,
3712,2021-12-01,2022-01-11,0.10187743735949428,0.09824089991465357
3715,2026-04-01,2026-05-11,,
4104,2009-02-01,2009-03-11,0.2522888829700558,0.3834522002419163
4104,2013-02-01,2013-03-11,-0.05592997309513159,0.09863518373042846
4104,2013-09-01,2013-10-11,-0.08038112012203025,-0.13458901729422457
4105,2013-01-01,2013-02-11,0.006984024676243261,-0.10052490155929272
4105,2013-12-01,2014-01-11,-0.10740202141750155,-0.26246358423399296
4106,2008-08-01,2008-09-11,-0.04681711968089053,0.06267754553015514
4106,2013-02-01,2013-03-11,-0.02160357406594693,-0.10987517169627425
4106,2013-08-01,2013-09-11,-0.08701003593499868,0.4365012653779754
4111,2025-06-01,2025-07-11,-0.32496736643887436,-0.949317855475388
4114,2018-02-01,2018-03-11,0.12783299019616878,0.20364376715254873
4114,2020-04-01,2020-05-11,-0.03805910665225154,-0.3255776900499412
4114,2022-07-01,2022-08-11,0.38385428785777376,0.22561633667158243
4114,2026-08-01,2026-09-11,,
4116,2022-02-01,2022-03-11,1.2695168871216738,0.9853670357984943
4119,2018-02-01,2018-03-11,0.45742280155287607,0.6063875006979219
4119,2022-10-01,2022-11-11,0.2742074956490197,-0.05686905392973585
4119,2023-04-01,2023-05-11,-0.2545382570747019,-0.4984040368594306
4119,2026-08-01,2026-09-11,,
4120,2008-02-01,2008-03-11,0.41045405308959226,0.6097285348499458
4120,2013-01-01,2013-02-11,0.6574628204854888,0.35119705268621404
4120,2013-07-01,2013-08-11,-0.20265102154470382,-0.31826024079733506
4121,2013-02-01,2013-03-11,0.07164596647051158,0.11365085124285779
4121,2013-08-01,2013-09-11,0.03449687824074932,-0.18705186830154386
4123,2015-08-01,2015-09-11,0.03111637847950388,0.039680999403189476
4123,2016-03-01,2016-04-11,-0.07137885422250223,-0.24496279061952664
4128,2013-11-01,2013-12-11,-0.03269792387988102,-0.12712997412852045
4129,2015-06-01,2015-07-11,0.3121600497446193,0.5833600928126278
4129,2017-06-01,2017-07-11,-0.083523041232897,-0.1426141220148267
4129,2018-01-01,2018-02-11,-0.16202946521792605,-0.22006492828971236
4129,2021-05-01,2021-06-11,-0.13874477153225384,-0.10208761537632871
