month,market,code,name,revenue_k_twd
2009-10-01,otc,3372,典範,316060.0
2009-10-01,otc,3438,台灣類比,80549.0
2009-10-01,otc,3527,聚積,126675.0
2009-10-01,otc,3553,力積,376881.0
2009-10-01,otc,3556,禾瑞亞,42298.0
2009-10-01,otc,3582,凌耀,54351.0
2009-10-01,otc,5302,太欣,22257.0
2009-10-01,otc,5314,世紀民生,21988.0
2009-10-01,otc,5324,士開,29684.0
2009-10-01,otc,5326,漢磊科技,322867.0
2009-10-01,otc,5344,立衛科技,16887.0
2009-10-01,otc,5346,力晶,4238873.0
2009-10-01,otc,5347,世界,1156417.0
2009-10-01,otc,5351,鈺創科技,802544.0
2009-10-01,otc,5387,茂德科技,1042285.0
2009-10-01,otc,5425,台半,307256.0
2009-10-01,otc,5455,訊利電,18170.0
2009-10-01,otc,5466,泰林,120674.0
2009-10-01,otc,5468,凱鈺,15405.0
2009-10-01,otc,5483,中美矽晶,908201.0
2009-10-01,otc,5487,通泰,44555.0
2009-10-01,otc,6103,合邦電子,7644.0
2009-10-01,otc,6104,創惟科技,108463.0
2009-10-01,otc,6129,普誠科技,169617.0
2009-10-01,otc,6130,達鈺,747.0
2009-10-01,otc,6138,茂達電子,255253.0
2009-10-01,otc,6147,頎邦科技,467945.0
2009-10-01,otc,6182,合晶,293867.0
2009-10-01,otc,6198,凌泰科技,7069.0
2009-10-01,otc,6223,旺矽,140140.0
2009-10-01,otc,6229,研通,51523.0
2009-10-01,otc,6233,旺玖科技,40119.0
2009-10-01,otc,6236,凌越科技,3367.0
2009-10-01,otc,6237,驊訊,57091.0
2009-10-01,otc,6261,久元,249354.0
2009-10-01,otc,6287,元隆電子,78636.0
2009-10-01,otc,6291,沛亨,46133.0
2009-10-01,otc,8024,佑華,61227.0
2009-10-01,otc,8040,九暘電子,156289.0
2009-10-01,otc,8054,安國,161904.0
2009-10-01,otc,8066,福陞科技,95.0
2009-10-01,otc,8079,誠遠科技,58487.0
2009-10-01,otc,8084,巨虹電子,117492.0
2009-10-01,otc,8086,宏捷科技,117878.0
2009-10-01,otc,8088,品安,313955.0
2009-10-01,otc,8277,商丞科技,1138852.0
2009-10-01,otc,1569,濱川,30603.0
2009-10-01,otc,3069,寶晟科,8513.0
2009-10-01,otc,3071,協禧電機,240743.0
2009-10-01,otc,3088,艾訊,93197.0
2009-10-01,otc,3126,信億科技,22107.0
2009-10-01,otc,3171,天馳科技,9234.0
2009-10-01,otc,3211,順達科,1301514.0
2009-10-01,otc,3213,茂訊電腦,184864.0
2009-10-01,otc,3217,優群科技,190495.0
2009-10-01,otc,3287,廣寰,50038.0
2009-10-01,otc,3323,加百裕,847792.0
2009-10-01,otc,3325,旭品科技,151659.0
2009-10-01,otc,3416,融程電訊,96408.0
2009-10-01,otc,3479,安勤科技,87037.0
2009-10-01,otc,3483,力致,128060.0
2009-10-01,otc,3489,筌寶,138287.0
2009-10-01,otc,3521,鴻翊,25501.0
2009-10-01,otc,3540,曜越科技,148660.0
2009-10-01,otc,3577,泓格科技,43979.0
2009-10-01,otc,3611,鼎翰,70733.0
2009-10-01,otc,3625,西勝,75463.0
2009-10-01,otc,5371,中光電,2519325.0
2009-10-01,otc,5384,捷元,539549.0
2009-10-01,otc,5386,青雲國際,51104.0
2009-10-01,otc,5426,振發,144364.0
2009-10-01,otc,5438,東友科技,210448.0
2009-10-01,otc,5450,寶聯,32372.0
2009-10-01,otc,5465,富驊,131408.0
2009-10-01,otc,5474,聰泰科技,25964.0
2009-10-01,otc,5490,同亨,92863.0
2009-10-01,otc,6105,瑞傳科技,195099.0
2009-10-01,otc,6121,新普,3280675.0
2009-10-01,otc,6123,上奇科技,78932.0
2009-10-01,otc,6150,撼訊科技,377559.0
2009-10-01,otc,6160,欣技資訊,88466.0
2009-10-01,otc,6161,捷波,466169.0
2009-10-01,otc,6188,廣明光電,2060974.0
2009-10-01,otc,6199,精威科技,10374.0
2009-10-01,otc,6219,富旺國際,17040.0
2009-10-01,otc,6222,上揚科技,40690.0
2009-10-01,otc,6228,全譜科技,68804.0
2009-10-01,otc,6247,淇譽電,125478.0
2009-10-01,otc,6298,崴強科技,381803.0
2009-10-01,otc,8050,廣積科技,131409.0
2009-10-01,otc,8076,伍豐科技,123243.0
2009-10-01,otc,8114,振樺電子,104868.0
2009-10-01,otc,8210,勤誠興業,145331.0
2009-10-01,otc,8234,新漢電腦,172387.0
2009-10-01,otc,8299,群聯電子,2955534.0
2009-10-01,otc,3066,李洲科技,56338.0
2009-10-01,otc,3128,昇銳電子,100571.0
2009-10-01,otc,3230,錦明實,70544.0
2009-10-01,otc,3297,杭特,74439.0
2009-10-01,otc,3339,泰谷光電,146496.0
2009-10-01,otc,3362,先進光電,57643.0
2009-10-01,otc,3434,哲固,55440.0
2009-10-01,otc,3441,聯一光學,54346.0
2009-10-01,otc,3452,益通光能,1520004.0
2009-10-01,otc,3455,由田,12135.0
2009-10-01,otc,3490,單井,32703.0
2009-10-01,otc,3516,亞帝歐,11718.0
2009-10-01,otc,3520,振維電子,49039.0
2009-10-01,otc,3522,宏森,111961.0
2009-10-01,otc,3523,迎輝科技,149678.0
2009-10-01,otc,3531,先益電子,117382.0
2009-10-01,otc,3562,頂晶科,209100.0
2009-10-01,otc,3615,安可光電,53273.0
2009-10-01,otc,3623,富晶通,92474.0
2009-10-01,otc,3629,卓韋光電,41202.0
2009-10-01,otc,3630,新鉅科,107995.0
2009-10-01,otc,4729,熒茂,46286.0
2009-10-01,otc,5315,光聯科技,130619.0
2009-10-01,otc,5392,應華精密,156106.0
2009-10-01,otc,5395,圓方創新,40.0
2009-10-01,otc,5432,達威光電,30650.0
2009-10-01,otc,5443,均豪精密,126676.0
2009-10-01,otc,6125,廣運,186575.0
2009-10-01,otc,6156,科橋電子,155202.0
2009-10-01,otc,6167,久正光電,124437.0
2009-10-01,otc,6234,高僑,50823.0
2009-10-01,otc,6244,茂迪,1621553.0
2009-10-01,otc,6246,臺龍,273980.0
2009-10-01,otc,6294,智基科技,8183.0
2009-10-01,otc,8049,晶采光電,104642.0
2009-10-01,otc,8053,巨擘科技,630289.0
2009-10-01,otc,8064,東捷,55048.0
2009-10-01,otc,8069,元太科技,1301138.0
2009-10-01,otc,8071,豐聲科技,25926.0
2009-10-01,otc,8077,冠華科技,50015.0
2009-10-01,otc,8087,華鎂鑫,27030.0
2009-10-01,otc,8107,大億科,657228.0
2009-10-01,otc,8111,立砦q子,72765.0
2009-10-01,otc,8240,華宏新技,449724.0
2009-10-01,otc,8266,中日新,11124.0
2009-10-01,otc,3068,美磊,126554.0
2009-10-01,otc,3095,及成,30834.0
2009-10-01,otc,3152,璟德電子,110843.0
2009-10-01,otc,3221,台灣嘉碩,149760.0
2009-10-01,otc,3290,東浦精密,3083.0
2009-10-01,otc,3306,鼎天國際,108130.0
2009-10-01,otc,3431,長天科技,41852.0
2009-10-01,otc,3454,晶睿,100492.0
2009-10-01,otc,3491,昇達科技,51368.0
2009-10-01,otc,3499,環天科,79935.0
2009-10-01,otc,4903,聯光通信,90295.0
2009-10-01,otc,4905,台聯電訊,18588.0
2009-10-01,otc,4907,春雨開發,10284.0
2009-10-01,otc,4908,前鼎光電,125637.0
2009-10-01,otc,4909,新復興,102514.0
2009-10-01,otc,5304,鼎創達,1713.0
2009-10-01,otc,5306,訊康,13359.0
2009-10-01,otc,5348,系通科技,28856.0
2009-10-01,otc,5353,台林通信,117310.0
2009-10-01,otc,6109,亞元科技,38073.0
2009-10-01,otc,6143,振曜科技,302637.0
2009-10-01,otc,6163,華電網,367541.0
2009-10-01,otc,6170,統振,226303.0
2009-10-01,otc,6190,萬泰科,171969.0
2009-10-01,otc,6218,豪勉科技,52598.0
2009-10-01,otc,6241,易通展,18486.0
2009-10-01,otc,6245,立端科技,133227.0
2009-10-01,otc,6263,普萊德科,73313.0
2009-10-01,otc,6264,德士通,7123.0
2009-10-01,otc,8034,榮群電訊,16673.0
2009-10-01,otc,8048,德勝科技,46405.0
2009-10-01,otc,8059,凱碩科技,176404.0
2009-10-01,otc,8082,捷超,66123.0
2009-10-01,otc,8097,鴻松精密,26125.0
2009-10-01,otc,1333,恩得利,95538.0
2009-10-01,otc,1336,台翰,80104.0
2009-10-01,otc,1815,富喬工業,161372.0
2009-10-01,otc,3078,僑威科技,314601.0
2009-10-01,otc,3089,展成科技,36178.0
2009-10-01,otc,3092,鴻碩,105187.0
2009-10-01,otc,3114,好德科技,65827.0
2009-10-01,otc,3115,寶島極,6733.0
2009-10-01,otc,3144,新揚科,29022.0
2009-10-01,otc,3191,和進,19913.0
2009-10-01,otc,3202,樺晟電子,85940.0
2009-10-01,otc,3206,志豐電子,106079.0
2009-10-01,otc,3207,耀勝,40827.0
2009-10-01,otc,3226,至寶電腦,14640.0
2009-10-01,otc,3236,千如,68131.0
2009-10-01,otc,3276,宇環,81564.0
2009-10-01,otc,3288,點晶科技,54328.0
2009-10-01,otc,3294,英濟,104134.0
2009-10-01,otc,3299,帛漢,112680.0
2009-10-01,otc,3310,佳穎精密,34332.0
2009-10-01,otc,3313,斐成,206433.0
2009-10-01,otc,3322,建舜電子,192792.0
2009-10-01,otc,3332,幸康,76257.0
2009-10-01,otc,3354,律勝科技,47390.0
2009-10-01,otc,3390,旭軟,62459.0
2009-10-01,otc,3465,祥業科技,36708.0
2009-10-01,otc,3484,崧騰,99345.0
2009-10-01,otc,3511,矽瑪科技,131896.0
2009-10-01,otc,3512,能緹,11913.0
2009-10-01,otc,3526,凡甲科技,130247.0
2009-10-01,otc,3537,堡達,300483.0
2009-10-01,otc,3548,兆利,92819.0
2009-10-01,otc,5301,祥裕電子,114386.0
2009-10-01,otc,5309,系統電子,179016.0
2009-10-01,otc,5317,凱美,113594.0
2009-10-01,otc,5321,友銓電子,124567.0
2009-10-01,otc,5328,華容公司,167990.0
2009-10-01,otc,5340,建榮工業,46003.0
2009-10-01,otc,5345,天揚,25608.0
2009-10-01,otc,5349,先豐通訊,459196.0
2009-10-01,otc,5355,佳總,55581.0
2009-10-01,otc,5356,協益電子,387772.0
2009-10-01,otc,5364,浩騰科技,133238.0
2009-10-01,otc,5381,合正科技,93168.0
2009-10-01,otc,5398,力瑋,24229.0
2009-10-01,otc,5439,高技,130269.0
2009-10-01,otc,5457,宣德,145088.0
2009-10-01,otc,5460,同協電子,74188.0
2009-10-01,otc,5464,霖宏科技,100889.0
2009-10-01,otc,5475,德宏工業,114112.0
2009-10-01,otc,5480,統盟電子,382853.0
2009-10-01,otc,5481,華韡電子,84212.0
2009-10-01,otc,5488,松普科技,38087.0
2009-10-01,otc,5491,連展科技,403416.0
2009-10-01,otc,6101,弘捷,50897.0
2009-10-01,otc,6107,華美電子,73718.0
2009-10-01,otc,6114,翔昇電子,52217.0
2009-10-01,otc,6124,業強科技,131144.0
2009-10-01,otc,6126,信音企業,118654.0
2009-10-01,otc,6127,九豪精密,27152.0
2009-10-01,otc,6134,萬旭電業,104350.0
2009-10-01,otc,6158,禾昌,321775.0
2009-10-01,otc,6173,信昌電陶,201444.0
2009-10-01,otc,6174,安眲鴔,43960.0
2009-10-01,otc,6175,立敦,124319.0
2009-10-01,otc,6185,幃翔精密,112605.0
2009-10-01,otc,6194,育富電子,121211.0
2009-10-01,otc,6203,海韻電,172435.0
2009-10-01,otc,6204,艾華電子,35470.0
2009-10-01,otc,6207,雷科,52508.0
2009-10-01,otc,6208,日揚科技,86581.0
2009-10-01,otc,6210,慶生電子,62808.0
2009-10-01,otc,6211,福登精密,15813.0
2009-10-01,otc,6217,中國探針,62422.0
2009-10-01,otc,6220,岳豐,90367.0
2009-10-01,otc,6242,聯豪科,7599.0
2009-10-01,otc,6248,沛波,37713.0
2009-10-01,otc,6250,宇加,4825.0
2009-10-01,otc,6266,泰詠電子,73810.0
2009-10-01,otc,6274,台燿,439027.0
2009-10-01,otc,6279,胡連,142190.0
2009-10-01,otc,6284,佳邦科技,129953.0
2009-10-01,otc,6290,良維科技,448755.0
2009-10-01,otc,6292,迅德興業,85059.0
2009-10-01,otc,8042,金山電,61613.0
2009-10-01,otc,8043,蜜望實企,350269.0
2009-10-01,otc,8074,鉅橡企業,99422.0
2009-10-01,otc,8080,奧斯特,81665.0
2009-10-01,otc,8091,翔名科技,71683.0
2009-10-01,otc,8093,保銳科技,57736.0
2009-10-01,otc,8109,博大科技,44932.0
2009-10-01,otc,8121,越峰電子,117632.0
2009-10-01,otc,8182,加高電子,419736.0
2009-10-01,otc,8287,英格爾科,189230.0
2009-10-01,otc,8289,泰藝電子,131793.0
2009-10-01,otc,8358,金居開發,358783.0
2009-10-01,otc,3224,三顧,38644.0
2009-10-01,otc,3232,昱捷,107527.0
2009-10-01,otc,3312,弘憶國際,1004901.0
2009-10-01,otc,3360,尚立,497183.0
2009-10-01,otc,3389,志遠,895496.0
2009-10-01,otc,3444,利機企業,105739.0
2009-10-01,otc,5467,聯福生,95291.0
2009-10-01,otc,5498,凱崴電子,37168.0
2009-10-01,otc,6113,亞矽科技,178540.0
2009-10-01,otc,6118,建達國際,975386.0
2009-10-01,otc,6135,佳營,352087.0
2009-10-01,otc,6154,順發,466204.0
2009-10-01,otc,6171,亞銳士,63049.0
2009-10-01,otc,6195,詩肯,16749.0
2009-10-01,otc,6227,茂綸,144325.0
2009-10-01,otc,6259,百徽,60349.0
2009-10-01,otc,6265,方土昶,1052867.0
2009-10-01,otc,6270,倍微科技,320801.0
2009-10-01,otc,8032,光菱電子,323416.0
2009-10-01,otc,8067,志旭國際,134536.0
2009-10-01,otc,8068,全達,85663.0
2009-10-01,otc,8096,擎亞科技,1147719.0
2009-10-01,otc,3083,中華網龍,202201.0
2009-10-01,otc,3085,久大,21706.0
2009-10-01,otc,3086,華義國際,35559.0
2009-10-01,otc,3293,鈊象電子,353987.0
2009-10-01,otc,3546,宇峻奧汀,65171.0
2009-10-01,otc,3570,大塚資訊,35068.0
2009-10-01,otc,3664,KY 安瑞,0.0
2009-10-01,otc,5201,凱衛資訊,14416.0
2009-10-01,otc,5202,力新國際,12917.0
2009-10-01,otc,5206,經緯科技,16691.0
2009-10-01,otc,5209,新鼎系統,97369.0
2009-10-01,otc,5210,寶碩,22369.0
2009-10-01,otc,5211,蒙恬,25246.0
2009-10-01,otc,5212,凌網科技,42348.0
2009-10-01,otc,5310,天剛資訊,21343.0
2009-10-01,otc,5403,中菲電腦,106405.0
2009-10-01,otc,5410,國眾電腦,237651.0
2009-10-01,otc,5478,智冠,571270.0
2009-10-01,otc,6111,大宇資訊,13629.0
2009-10-01,otc,6140,訊達電腦,118405.0
2009-10-01,otc,6148,驊宏資,32010.0
2009-10-01,otc,6169,昱泉國際,9050.0
2009-10-01,otc,6180,遊戲橘子,257127.0
2009-10-01,otc,6183,關貿,65289.0
2009-10-01,otc,6214,精誠資訊,640431.0
2009-10-01,otc,6221,晉泰,48854.0
2009-10-01,otc,6231,系微,59218.0
2009-10-01,otc,6240,松崗資產,37854.0
2009-10-01,otc,8044,網路家庭,696951.0
2009-10-01,otc,8099,大同世界,263589.0
2009-10-01,otc,1785,光洋科,2959478.0
2009-10-01,otc,3064,泰偉電子,16532.0
2009-10-01,otc,3067,全域,62262.0
2009-10-01,otc,3093,港建,55183.0
2009-10-01,otc,3289,宜特科技,60347.0
2009-10-01,otc,3303,岱稜,174196.0
2009-10-01,otc,3324,雙鴻科技,159580.0
2009-10-01,otc,3373,熱映,50901.0
2009-10-01,otc,3402,漢科系統,66959.0
2009-10-01,otc,3466,致振,262470.0
2009-10-01,otc,3498,陽程科技,165856.0
2009-10-01,otc,3508,位速,50314.0
2009-10-01,otc,3541,西柏科技,82185.0
2009-10-01,otc,3551,世禾,80820.0
2009-10-01,otc,3552,同致電子,113078.0
2009-10-01,otc,3580,友威科技,40531.0
2009-10-01,otc,3587,閎康科技,29641.0
2009-10-01,otc,3628,盈正豫順,131942.0
2009-10-01,otc,4415,美嘉電,53412.0
2009-10-01,otc,5205,漢康科技,126784.0
2009-10-01,otc,5383,金利精密,83339.0
2009-10-01,otc,5452,佶優,501043.0
2009-10-01,otc,5489,彩富電子,125624.0
2009-10-01,otc,5493,三聯科技,36033.0
2009-10-01,otc,6144,得利影視,38028.0
2009-10-01,otc,6146,耕興,152765.0
2009-10-01,otc,6151,晉倫科技,82701.0
2009-10-01,otc,6179,世仰科技,33846.0
2009-10-01,otc,6187,萬潤科技,73842.0
2009-10-01,otc,6212,理銘,1268591.0
2009-10-01,otc,6238,勝麗國際,169159.0
2009-10-01,otc,6275,元山科技,99652.0
2009-10-01,otc,6276,名鐘科技,17153.0
2009-10-01,otc,8047,星雲電腦,62986.0
2009-10-01,otc,8085,福華,191405.0
2009-10-01,otc,8092,建暐精密,24566.0
2009-10-01,otc,8183,台灣精星,174047.0
2009-10-01,otc,8383,千附,112043.0
2009-10-01,otc,3652,精聯,106717.0
2009-10-01,otc,8908,欣雄,110349.0
2009-10-01,otc,8917,欣泰,122567.0
2009-10-01,otc,8927,北基,424544.0
2009-10-01,otc,8931,大園汽電,105742.0
2009-10-01,otc,2596,綠意開發,29030.0
2009-10-01,otc,4113,聯上,59580.0
2009-10-01,otc,4416,三圓,194693.0
2009-10-01,otc,5213,亞昕國際,57970.0
2009-10-01,otc,5505,和旺,14744.0
2009-10-01,otc,5506,長鴻,234954.0
2009-10-01,otc,5508,永信建設,153326.0
2009-10-01,otc,5511,德昌營造,255672.0
2009-10-01,otc,5512,力麒,139295.0
2009-10-01,otc,5514,三豐建設,50480.0
2009-10-01,otc,5516,雙喜營造,132628.0
2009-10-01,otc,5519,隆大營建,206350.0
2009-10-01,otc,5520,力泰建設,199169.0
2009-10-01,otc,5521,工信,1052401.0
2009-10-01,otc,5523,宏都,5465.0
2009-10-01,otc,5529,志嘉建設,27666.0
2009-10-01,otc,5530,大漢,291.0
2009-10-01,otc,6177,達麗,0.0
2009-10-01,otc,2636,台驊國際,52757.0
2009-10-01,otc,5601,臺聯貨櫃,5275.0
2009-10-01,otc,5603,陸海,90028.0
2009-10-01,otc,5604,中連貨運,131010.0
2009-10-01,otc,5609,中菲行,66851.0
2009-10-01,otc,5701,劍湖山,239951.0
2009-10-01,otc,5703,亞都麗緻,39717.0
2009-10-01,otc,5704,知本老爺,10216.0
2009-10-01,otc,5706,鳳凰旅遊,147957.0
2009-10-01,otc,5820,日盛金控,143201.0
2009-10-01,otc,6008,凱基證券,3480111.0
2009-10-01,otc,6015,宏遠證券,80242.0
2009-10-01,otc,6016,康和證券,99883.0
2009-10-01,otc,6020,大展證,28929.0
2009-10-01,otc,6021,大慶證,42763.0
2009-10-01,otc,6022,大眾證券,50286.0
2009-10-01,otc,6023,寶來期,191791.0
2009-10-01,otc,6024,群益期,73868.0
2009-10-01,otc,2916,滿心企業,159683.0
2009-10-01,otc,5902,德記,38721.0
2009-10-01,otc,5903,全家便利,3541790.0
2009-10-01,otc,5904,寶雅,494973.0
2009-10-01,otc,5905,南仁湖,59841.0
2009-10-01,otc,8941,關中,163413.0
2009-10-01,otc,9960,邁達康,44127.0
2009-10-01,otc,1584,精剛精密,31392.0
2009-10-01,otc,2221,大甲永和,35304.0
2009-10-01,otc,3284,太普高,83598.0
2009-10-01,otc,3388,崇越電,319278.0
2009-10-01,otc,5312,寶島科,146009.0
2009-10-01,otc,6186,晶磊,60440.0
2009-10-01,otc,6803,崑鼎投控,26187.0
2009-10-01,otc,8390,金益鼎,109170.0
2009-10-01,otc,8401,白紗科技,93381.0
2009-10-01,otc,8705,東隆五金,208666.0
2009-10-01,otc,8905,裕國冷凍,175500.0
2009-10-01,otc,8906,花王企業,19024.0
2009-10-01,otc,8913,華夏資,7769.0
2009-10-01,otc,8916,光隆,318421.0
2009-10-01,otc,8921,沈氏藝印,70010.0
2009-10-01,otc,8923,時報文化,28055.0
2009-10-01,otc,8924,大田精密,373976.0
2009-10-01,otc,8925,偉盟,262857.0
2009-10-01,otc,8928,鉅明,99708.0
2009-10-01,otc,8929,富堡,101251.0
2009-10-01,otc,8932,宏大拉鍊,45340.0
2009-10-01,otc,8933,愛地雅,301236.0
2009-10-01,otc,8934,馭鳳,2592.0
2009-10-01,otc,8935,邦泰,97168.0
2009-10-01,otc,8936,國統國際,120281.0
2009-10-01,otc,8937,合騏工業,17677.0
2009-10-01,otc,8938,明安,619057.0
2009-10-01,otc,8942,森鉅,60628.0
2009-10-01,otc,9946,金革科技,12721.0
2009-10-01,otc,9949,琉園,27802.0
2009-10-01,otc,1107,建台,8495.0
2009-10-01,otc,2341,英群,111203.0
2009-10-01,otc,2381,華宇光能,963.0
2009-10-01,otc,2396,精碟科技,178218.0
2009-10-01,otc,4801,高盛電,3008.0
2009-10-01,otc,5204,得捷,1373.0
2009-10-01,otc,5318,佳鼎科技,11676.0
2009-11-01,sii,1101,台泥,1563521.0
2009-11-01,sii,1102,亞泥,738877.0
2009-11-01,sii,1103,嘉泥,156693.0
2009-11-01,sii,1104,環球水泥,288365.0
2009-11-01,sii,1108,幸福水泥,231253.0
2009-11-01,sii,1109,信大水泥,116678.0
2009-11-01,sii,1110,東泥,132969.0
2009-11-01,sii,1201,味全公司,1008451.0
2009-11-01,sii,1203,味王公司,174134.0
2009-11-01,sii,1210,大成長城,1649760.0
2009-11-01,sii,1213,大飲,40051.0
2009-11-01,sii,1215,卜蜂企業,1090600.0
2009-11-01,sii,1216,統一,3497997.0
2009-11-01,sii,1217,愛之味,257505.0
2009-11-01,sii,1218,泰山企業,553873.0
2009-11-01,sii,1219,福壽實業,806767.0
2009-11-01,sii,1220,台榮,163676.0
2009-11-01,sii,1225,福懋油,653283.0
2009-11-01,sii,1227,佳格,775507.0
2009-11-01,sii,1229,聯華實業,260570.0
2009-11-01,sii,1231,聯華食品,246091.0
2009-11-01,sii,1232,大統益,1303765.0
2009-11-01,sii,1233,天仁,136786.0
2009-11-01,sii,1234,黑松,263532.0
2009-11-01,sii,1235,興泰,45157.0
2009-11-01,sii,1236,宏亞食品,157919.0
2009-11-01,sii,1702,南僑化工,169840.0
2009-11-01,sii,1301,台塑,14461411.0
2009-11-01,sii,1303,南亞塑膠,15101837.0
2009-11-01,sii,1304,台聚,903994.0
2009-11-01,sii,1305,華夏,671366.0
2009-11-01,sii,1307,三芳化工,455676.0
2009-11-01,sii,1308,亞聚,376924.0
2009-11-01,sii,1309,台達化工,746393.0
2009-11-01,sii,1310,台苯,1094198.0
2009-11-01,sii,1312,國喬石化,1205449.0
2009-11-01,sii,1313,聯成,557055.0
2009-11-01,sii,1314,中石化,2832862.0
2009-11-01,sii,1315,達新工業,148129.0
2009-11-01,sii,1316,上曜,16609.0
2009-11-01,sii,1319,東陽,790590.0
2009-11-01,sii,1321,大洋,469834.0
2009-11-01,sii,1323,永裕,121241.0
2009-11-01,sii,1324,地球工業,134243.0
2009-11-01,sii,1325,琱j,106694.0
2009-11-01,sii,1326,台化,19903223.0
2009-11-01,sii,1715,亞洲化學,309318.0
2009-11-01,sii,4306,炎洲,298797.0
2009-11-01,sii,1402,遠東新,3946040.0
2009-11-01,sii,1409,新纖,1670013.0
2009-11-01,sii,1410,南染,19138.0
2009-11-01,sii,1413,宏洲化工,328730.0
2009-11-01,sii,1414,東和,336707.0
2009-11-01,sii,1416,廣豐,23428.0
2009-11-01,sii,1417,嘉裕,113914.0
2009-11-01,sii,1418,東華,211768.0
2009-11-01,sii,1419,新紡,81661.0
2009-11-01,sii,1423,利華羊毛,74017.0
2009-11-01,sii,1432,大魯閣,1734.0
2009-11-01,sii,1434,福懋興業,2430829.0
2009-11-01,sii,1438,裕豐,1045.0
2009-11-01,sii,1439,中和羊毛,36103.0
2009-11-01,sii,1440,南紡,1041789.0
2009-11-01,sii,1441,大東紡織,106527.0
2009-11-01,sii,1443,立益紡織,88937.0
2009-11-01,sii,1444,力麗,604719.0
2009-11-01,sii,1445,大宇紡織,163094.0
2009-11-01,sii,1446,宏和,73305.0
2009-11-01,sii,1447,力鵬,1804883.0
2009-11-01,sii,1449,佳和實業,151486.0
2009-11-01,sii,1451,年興紡織,511047.0
2009-11-01,sii,1452,宏益,158426.0
2009-11-01,sii,1453,大將,14521.0
2009-11-01,sii,1454,台富,187949.0
2009-11-01,sii,1455,集盛,1342882.0
2009-11-01,sii,1456,怡華,145477.0
2009-11-01,sii,1457,宜進,317114.0
2009-11-01,sii,1459,聯發紡織,217099.0
2009-11-01,sii,1460,宏遠,358015.0
2009-11-01,sii,1463,強盛染整,50079.0
2009-11-01,sii,1464,得力實業,127386.0
2009-11-01,sii,1465,偉全實業,120232.0
2009-11-01,sii,1466,聚隆,334647.0
2009-11-01,sii,1467,南緯實業,309428.0
2009-11-01,sii,1468,昶和纖維,42866.0
2009-11-01,sii,1469,理隆纖維,20809.0
2009-11-01,sii,1470,大統染,59566.0
2009-11-01,sii,1472,三洋纖,53712.0
2009-11-01,sii,1473,台南企業,480174.0
2009-11-01,sii,1474,弘裕,226160.0
2009-11-01,sii,1475,本盟光電,15982.0
2009-11-01,sii,1476,儒鴻,409639.0
2009-11-01,sii,1477,聚陽實業,925412.0
2009-11-01,sii,4414,如興,153461.0
2009-11-01,sii,1503,士電,1298392.0
2009-11-01,sii,1504,東元電機,1660199.0
2009-11-01,sii,1506,正道,55938.0
2009-11-01,sii,1507,永大機電,307094.0
2009-11-01,sii,1512,瑞利,264411.0
2009-11-01,sii,1513,中興電,503981.0
2009-11-01,sii,1514,亞力電機,282162.0
2009-11-01,sii,1515,力山,254046.0
2009-11-01,sii,1516,川飛,34439.0
2009-11-01,sii,1517,利奇機械,153666.0
2009-11-01,sii,1519,華城電機,570216.0
2009-11-01,sii,1521,大億,327742.0
2009-11-01,sii,1522,堤維西,719945.0
2009-11-01,sii,1524,耿鼎公司,319469.0
2009-11-01,sii,1525,江申工業,98648.0
2009-11-01,sii,1526,日馳,34857.0
2009-11-01,sii,1527,鑽全,170435.0
2009-11-01,sii,1528,恩德,163437.0
2009-11-01,sii,1529,樂士,13011.0
2009-11-01,sii,1530,亞崴機電,164234.0
2009-11-01,sii,1531,高林股,194229.0
2009-11-01,sii,1533,車王電,84394.0
2009-11-01,sii,1535,中宇,509157.0
2009-11-01,sii,1536,和大工業,124467.0
2009-11-01,sii,1537,廣隆光電,291567.0
2009-11-01,sii,1538,正峰新,93855.0
2009-11-01,sii,1539,巨庭機械,66093.0
2009-11-01,sii,1540,喬福機械,169760.0
2009-11-01,sii,1541,錩泰,100823.0
2009-11-01,sii,1560,中砂,251518.0
2009-11-01,sii,1583,程泰,77663.0
2009-11-01,sii,2049,上銀科技,381213.0
2009-11-01,sii,2231,為升,93015.0
2009-11-01,sii,4526,東台,333762.0
2009-11-01,sii,4532,瑞智精密,272376.0
2009-11-01,sii,6605,帝寶工業,725066.0
2009-11-01,sii,8374,羅昇,73130.0
2009-11-01,sii,1603,華電,266753.0
2009-11-01,sii,1605,華新,4636383.0
2009-11-01,sii,1608,華榮,635671.0
2009-11-01,sii,1609,大亞電線,790891.0
2009-11-01,sii,1611,中電,388543.0
2009-11-01,sii,1612,宏泰,651491.0
2009-11-01,sii,1613,台一,403539.0
2009-11-01,sii,1614,三洋電,398517.0
2009-11-01,sii,1615,大山,519256.0
2009-11-01,sii,1616,億泰,271457.0
2009-11-01,sii,1617,榮星電線,318113.0
2009-11-01,sii,1618,合機公司,268814.0
2009-11-01,sii,1704,榮化,1991735.0
2009-11-01,sii,1708,東鹼,200721.0
2009-11-01,sii,1709,和益化工,630315.0
2009-11-01,sii,1710,東聯,935585.0
2009-11-01,sii,1711,永光化學,492028.0
2009-11-01,sii,1712,興農,506870.0
2009-11-01,sii,1713,國化,39163.0
2009-11-01,sii,1714,和桐化學,983951.0
2009-11-01,sii,1717,長興化學,1362398.0
2009-11-01,sii,1718,中纖,880728.0
