code,g,z
1568,0.1426506546536419,0.7102968836126063
1569,-0.15491691318426115,-0.21465285100742126
1570,-0.2467113684852179,-0.6442363553101492
1580,-0.013181588876136519,-0.3412833439882407
1582,0.04979867201647559,-0.2049998879322048
1583,-0.0013171306180355113,-0.24826576125018393
1584,-0.009187841038803324,-0.31070066430149346
1586,0.1767282852727643,0.4776363671260397
1587,-0.045902807317634076,-0.708748583637777
1593,0.13170569140601218,0.14491702107625998
1595,0.8477006665546407,1.9789824692819051
1597,0.4608468476991314,1.2990633731983303
1598,0.14937120312971697,0.045804496815696503
1599,0.7560677365107094,1.7953386090632237
1603,0.08148879571652823,0.04867082449768904
1604,0.07117434622001628,0.5841701564105727
1605,0.17887919676339092,0.17640012095128596
1608,0.24043043232545647,0.7188835147954193
1609,0.22868446644465568,0.44857913768394414
1611,-0.045602985770935356,-0.0961835094298983
1612,0.034994327392551705,0.014223167356240641
1614,0.008868327339604187,0.13677952353449588
1615,0.20348665500923402,0.45776378457285166
1616,0.0922837916564645,0.19517781332221398
1617,0.4213366048003109,1.1983636952761731
1618,0.17853406506438518,0.21791510339222983
1702,0.042305061628178375,-0.23754651659618545
1707,-0.11113383746193173,-1.1376714251206312
1708,0.20458427248749111,0.37192189872128334
1709,0.7884115112053092,3.7079367703505905
1710,0.11912728090134483,0.13195515321949247
1711,0.24623930841573904,1.0832824614753587
1712,0.06888725158893938,0.026072865075634805
1713,-0.07511267368578534,-0.3442188722484221
1714,0.6871516705978526,-0.05524501820425282
1717,0.20346224135934676,0.41827444507394046
1718,0.060037887581751326,-0.1372053170557116
1720,0.07750289638852337,-0.033804759124421914
1721,-0.046816001632819626,-0.32372155494666
1722,-0.0435961521653937,-0.29633137702719853
1723,0.41280262031573556,1.0481634455518747
1725,0.0814713856677085,0.25720184368189625
1726,0.021780444652010456,-0.06853674150577856
1727,0.36808268027099134,1.1068810103377256
1730,0.08666705832751598,0.07203859778133652
1731,0.11150953155813226,0.6665044498479032
1732,-0.01151050196822112,-0.32330487862300683
1733,0.1543420468545036,0.5795895249239426
1734,0.06983301838930034,0.07953068499607598
1735,0.1806470668423683,0.2996501778972461
1736,0.23295885552090123,0.002209708633800546
1737,-0.03114513221730042,-0.3504035963565752
1742,-0.18040610508306698,-0.3141838598223675
1752,-0.05284541979631663,-0.8884876141549366
1760,-0.08837200598802397,-0.857364328571476
1762,-0.1306572229313503,-0.48912388376754945
1773,0.32565795512463835,1.312074083498324
1776,0.03811134639373881,0.6465711270063361
1777,0.11234173818919979,0.06665925332358781
1780,0.06776626967763844,0.03754898908134827
1781,-0.07487686890514789,-0.25103058578554766
1783,0.01761496783090366,-0.5561588790770629
1784,0.08985159981469937,0.07883382764532987
1785,0.47612135058742777,0.3482861449969682
1786,-0.08007290970184533,-0.77928233639433
1788,0.05104528909266759,-0.10921522881285184
1789,-0.2112964767513439,-1.1622199536928473
1795,0.7380624791777004,0.16063134805326548
1796,0.14562748725514107,0.19893222666324673
1799,0.7531602778176156,0.19546936324148553
1802,0.2937268041909935,0.4578570897289031
1805,-0.0029069767441860517,-0.08011948399226676
1806,-0.20058699158825577,-0.825612866702908
1808,137.07575713915224,3.4315832703596265
1809,-0.03511372244586208,-0.2822511887189912
1810,-0.04490041916691956,-0.36336756860298774
1813,-0.05661672034729026,-0.3545948423256843
1815,0.6502620791613467,1.5532996510731718
1817,0.06507226922984732,-0.12716563006677742
1903,-0.004488086171254513,-0.12455917987197648
1904,0.1391202933572806,0.5197705959705844
1905,0.008901598111126008,-0.23988119824620865
1906,0.308779654911969,-0.10627717693768998
1907,0.0861390558681745,-0.07627446232991679
1909,0.2866253648098891,0.15229564061189846
2002,0.14719266094116268,0.32857557732901344
2006,0.1255329736373092,0.2230767955942897
2007,-0.1321038968128565,-0.4268257288620359
2008,0.029302051100024595,0.10671516650503954
2009,0.22303428631321953,0.5259758243029413
2010,-0.025276945555809727,-0.3321595729809501
2012,-0.09257264385394759,-0.5368013999730759
2013,0.006013675328028212,-0.2545080408689568
2014,0.09356760656670282,0.2995774239998061
2015,0.008588801280870584,-0.12462030870088703
2017,-0.07638718079593265,-0.295275716776531
2020,-0.41597893668487007,-1.7652398710173363
2022,0.09994736724175546,-0.21565536154302986
2023,-0.02064348059691179,-0.28958635032118885
2024,0.16739082496876057,0.39215518388788945
2025,1.0895954345238699,0.610718696783938
2027,0.45330489008189456,0.24192259678104172
2028,0.14843373786394376,0.1491065796914018
2029,0.030584129164871854,0.07231374673916287
2030,0.44271404310116824,0.9760306117444696
2031,0.20790134560870732,0.3420499285461247
2032,0.02218640300143826,0.004056344480629465
2033,-0.14192216314062678,-0.5797222776520536
2034,0.299935365525849,0.47952785799416103
2035,-0.03648979448826739,-0.19531816471788824
2038,-0.12795369285176905,-0.4234422046187299
2049,0.3589290299558008,0.3435438788146679
2059,3.0766583843386313,6.803828644765486
2061,0.38225006682956764,1.57311329908143
2062,0.1994780844145163,0.7631607820659274
2063,-0.10757192826381445,-0.6651072281067381
2064,0.08089542610842027,0.2850080335129279
2065,0.2817159927319761,0.9796788575435045
2066,0.1527703442859929,0.17453261918522472
2067,-0.057759482035090515,-0.37027240376572085
2069,0.08603346598264361,0.06852521004769635
2070,0.41547774195761034,1.368408366180308
2072,0.9764378564733718,0.15300646415423505
2073,2.0113368185212845,4.661841483744084
2101,1.5271361744756913,2.4343357094239413
2102,0.037115209767502266,0.1671919780561117
2103,0.31466229946220525,0.733118954940415
2104,-0.04462194036165246,-0.34493048220571193
2105,0.10559746796517233,-0.12949650709533347
2106,0.15666233046834077,-0.08384372309886733
2107,0.4792500492093694,0.8338386947452379
2108,0.35305832701246675,0.6229311718985441
2109,0.08345636728820671,0.01634631802695263
2114,0.08710732410249977,0.336913491525588
2201,-0.04750682420777175,-0.30923210100791565
2204,0.06041912677987282,0.2622764801883338
2206,-0.06884192860922811,-0.7193356625554428
2207,0.2526722114656592,0.5696865606523216
2208,0.307236572286655,0.8385525192738811
2211,0.3147154673455088,0.5717265855355735
2221,0.5179359771854122,1.0436318006286889
2227,-0.009079014493649784,0.03392965826079508
2228,0.0033553040363552,-0.4059952501148783
2230,-0.4366028290593552,-1.2446333717860312
2231,-0.19081291152174784,-1.293849373987136
2233,0.08909440937378088,-0.18307077757011292
2235,-0.22689570289506078,-1.1616238937296302
2237,0.5348660022785183,-0.2936446580391536
2241,0.6648898208206755,1.2822326705779132
2247,-0.028736870074463683,-0.5032306186232338
2254,-0.9030711747015402,-1.0438837665539662
2301,0.32900087646040177,0.6274376244466766
