month,code,g,z,a,r3,event_date,name,market,industry,ticker
2022-02-01,2374,0.7041143628404123,2.253300402953362,0.7214199087164265,1063093.0,2022-03-11,佳能,sii,Optoelectronics,2374.TW
2025-10-01,2374,0.8933768261502042,2.469011063279224,0.47653791323134764,3195329.0,2025-11-11,佳能,sii,Optoelectronics,2374.TW
2008-06-01,2376,0.40073726872150117,2.022123622955976,0.3489461073394178,8178692.0,2008-07-11,技嘉,sii,Computers & peripherals,2376.TW
2009-04-01,2376,1.2062402518629773,2.208875921533089,0.7666490580592207,10693823.0,2009-05-11,技嘉,sii,Computers & peripherals,2376.TW
2020-06-01,2376,0.6988078335979928,2.166007893922718,0.6237892650622714,20909377.0,2020-07-11,技嘉,sii,Computers & peripherals,2376.TW
2023-10-01,2376,0.8076805508734834,2.3409337298380484,0.569867957848951,44973608.0,2023-11-11,技嘉,sii,Computers & peripherals,2376.TW
2024-04-01,2376,1.4605655242461695,4.103649012026194,0.8201165164715367,66745950.0,2024-05-11,技嘉,sii,Computers & peripherals,2376.TW
2018-05-01,2377,0.4225423177318577,2.2590290516933313,0.20338521934272236,31495269.0,2018-06-11,微星,sii,Computers & peripherals,2377.TW
2020-07-01,2377,0.4095007727280535,2.249301189997333,0.3413881075172407,38569706.0,2020-08-11,微星,sii,Computers & peripherals,2377.TW
2021-01-01,2377,0.48810679836747384,2.6146678481958254,0.3192124058166341,45089322.0,2021-02-11,微星,sii,Computers & peripherals,2377.TW
2009-12-01,2379,0.7098453770393458,2.792309356161786,0.38705970142173207,5267112.0,2010-01-11,瑞昱,sii,Semiconductors,2379.TW
2018-05-01,2380,0.3632927804904962,2.7954088888737756,0.28601480559243964,543598.0,2018-06-11,虹光,sii,Computers & peripherals,2380.TW
2020-09-01,2380,0.4356465938549148,3.1588533081372803,0.8209541521775537,506733.0,2020-10-11,虹光,sii,Computers & peripherals,2380.TW
2021-03-01,2380,1.1416753440129703,4.983235556866105,0.25531410152419065,631428.0,2021-04-11,虹光,sii,Computers & peripherals,2380.TW
2024-02-01,2380,0.779866087160813,2.22845600147948,1.0647733703755562,727296.0,2024-03-11,虹光,sii,Computers & peripherals,2380.TW
2025-01-01,2382,0.5674344003082956,2.0060536763146812,0.06856580970557324,422329622.0,2025-02-11,廣達,sii,Computers & peripherals,2382.TW
2026-01-01,2382,0.6486565297093936,2.098794269218272,0.4791569616928928,696276489.0,2026-02-11,廣達,sii,Computers & peripherals,2382.TW
2026-07-01,2382,1.0905498347142548,3.4158018422216183,0.24330360200212175,1062945917.0,2026-08-11,廣達,sii,Computers & peripherals,2382.TW
2013-01-01,2383,1.4000788786819283,4.69162279103162,1.1498543595340074,2166436.0,2013-02-11,台光電,sii,Electronic components,2383.TW
2013-12-01,2383,2.256578342146752,2.51557229780554,0.11783479912530392,4106402.0,2014-01-11,台光電,sii,Electronic components,2383.TW
2010-01-01,2384,0.47704772323660727,2.80688869844821,0.7151597377314165,7559514.0,2010-02-11,勝華科技,sii,,2384.TW
2010-07-01,2384,1.3283884535852795,3.7655204140786442,0.9028397933929773,13879165.0,2010-08-11,勝華科技,sii,,2384.TW
2010-01-01,2385,0.6417353099168583,2.7692703715099833,0.5154501982010509,5119218.0,2010-02-11,群光,sii,Electronic components,2385.TW
2012-12-01,2385,0.7059922089894166,2.9943370772741345,0.48311352693425125,8583159.0,2013-01-11,群光,sii,Electronic components,2385.TW
2010-06-01,2387,0.4042928781278492,2.2823110093592516,0.4631955911128388,554471.0,2010-07-11,精元,sii,Computers & peripherals,2387.TW
2013-01-01,2387,2.358012876879401,7.219941576058958,2.433152698042273,1470269.0,2013-02-11,精元,sii,Computers & peripherals,2387.TW
2013-07-01,2387,5.563886381290282,4.10341194245612,0.8291146264114619,3126576.0,2013-08-11,精元,sii,Computers & peripherals,2387.TW
2013-06-01,2388,0.7910944029421336,2.968010227109328,0.7900095574783181,1447421.0,2013-07-11,威盛,sii,Semiconductors,2388.TW
2013-12-01,2388,1.5460301537419414,3.2955079244194274,0.44536226752814434,1969530.0,2014-01-11,威盛,sii,Semiconductors,2388.TW
2023-12-01,2388,0.9113214189153633,2.188373556663186,0.6593197228989609,4213294.0,2024-01-11,威盛,sii,Semiconductors,2388.TW
2024-10-01,2388,0.9764907780978895,2.3118189448125337,1.2086294060525815,6120178.0,2024-11-11,威盛,sii,Semiconductors,2388.TW
2010-09-01,2390,0.4918356531891461,2.7376710044375034,0.1679733445519791,360335.0,2010-10-11,云辰,sii,Other electronics,2390.TW
2014-06-01,2390,0.6809890015129778,2.299658105744421,0.33368623432619526,428864.0,2014-07-11,云辰,sii,Other electronics,2390.TW
2013-01-01,2392,0.9493918734425961,2.2495349054534377,0.8140289151479703,27200859.0,2013-02-11,正崴,sii,Electronic components,2392.TW
2010-01-01,2393,0.6856133097925903,2.608582295804043,0.5873867963987509,3320520.0,2010-02-11,億光,sii,Optoelectronics,2393.TW
2010-05-01,2395,0.6416581364395277,2.869116963148242,0.4589555464508981,3994980.0,2010-06-11,研華,sii,Computers & peripherals,2395.TW
2013-12-01,2395,0.7039522999208803,2.0863502058533205,0.1582958369076075,8272121.0,2014-01-11,研華,sii,Computers & peripherals,2395.TW
2026-07-01,2395,0.6455158233490008,2.737098737693494,0.4296635839646332,29129033.0,2026-08-11,研華,sii,Computers & peripherals,2395.TW
2008-03-01,2397,0.3842171425559915,2.0300047143115183,0.32582349925545984,893018.0,2008-04-11,友通,sii,Computers & peripherals,2397.TW
2013-05-01,2397,0.5706433860362816,2.232885460364071,0.50435980003676,674117.0,2013-06-11,友通,sii,Computers & peripherals,2397.TW
2019-11-01,2397,0.6111708007439558,2.018267774211206,0.44098869150587117,2079920.0,2019-12-11,友通,sii,Computers & peripherals,2397.TW
2021-07-01,2397,0.9059376238468138,2.985566238127707,0.9823368686800698,3799277.0,2021-08-11,友通,sii,Computers & peripherals,2397.TW
2022-01-01,2397,0.9319113774596506,2.6810362049593004,0.10386932831333251,4192097.0,2022-02-11,友通,sii,Computers & peripherals,2397.TW
2009-12-01,2399,0.709617277008505,2.0523474483872306,0.35759527321420514,1945818.0,2010-01-11,映泰,sii,Computers & peripherals,2399.TW
2017-07-01,2399,0.6047686653831517,2.3609330639741564,0.5458789564206334,1142767.0,2017-08-11,映泰,sii,Computers & peripherals,2399.TW
2018-02-01,2399,0.5457037521642598,2.0702641829114006,0.6984151719369036,1056116.0,2018-03-11,映泰,sii,Computers & peripherals,2399.TW
2021-06-01,2399,0.5751374027297507,2.266836925782695,0.4673263269628738,636806.0,2021-07-11,映泰,sii,Computers & peripherals,2399.TW
2022-01-01,2399,0.5944351799845933,2.277236647681523,0.5909571942702492,916923.0,2022-02-11,映泰,sii,Computers & peripherals,2399.TW
2009-09-01,2401,0.4657103736063115,2.799420683614844,0.4951518634458645,2247960.0,2009-10-11,凌陽,sii,Semiconductors,2401.TW
2013-02-01,2401,0.9365381658529754,2.4116112421486577,1.0306801617348664,1272079.0,2013-03-11,凌陽,sii,Semiconductors,2401.TW
2013-08-01,2401,2.213114644081901,3.5163206836019367,0.8991722464193175,2393915.0,2013-09-11,凌陽,sii,Semiconductors,2401.TW
2011-11-01,2402,1.1683567332960418,2.9713685060009927,1.2223640512249676,2027355.0,2011-12-11,毅嘉,sii,Electronic components,2402.TW
2013-05-01,2402,1.6151619870882312,2.8384161088399398,1.5909059234172713,2393629.0,2013-06-11,毅嘉,sii,Electronic components,2402.TW
2013-11-01,2402,2.130137327999855,2.669805824399717,0.11014050052578028,2760706.0,2013-12-11,毅嘉,sii,Electronic components,2402.TW
2008-06-01,2403,0.515269904689881,2.1341998952641092,0.25766887591421295,18674156.0,2008-07-11,友尚,sii,,2403.TW
2010-05-01,2404,1.7644261068667677,2.8108761647052605,2.039373984794624,1829124.0,2010-06-11,漢唐,sii,Other electronics,2404.TW
2010-01-01,2405,0.5922596261667787,2.197516959409783,0.8465915981993173,411787.0,2010-02-11,輔信,sii,Computers & peripherals,2405.TW
2010-07-01,2405,1.5509139155942147,2.9476710016737817,0.5760622502323893,601781.0,2010-08-11,輔信,sii,Computers & peripherals,2405.TW
2013-01-01,2405,2.665842850577105,2.9875626618389766,2.511607518111655,1268202.0,2013-02-11,輔信,sii,Computers & peripherals,2405.TW
2013-07-01,2405,6.705415853257823,3.5657438018770606,0.14544248002714433,3986551.0,2013-08-11,輔信,sii,Computers & peripherals,2405.TW
2011-03-01,2406,0.5295778332811087,2.4652349622080445,0.6166689788665914,502786.0,2011-04-11,國碩,sii,Optoelectronics,2406.TW
2011-09-01,2406,1.3490384615384614,3.657045348039212,0.7423500757906845,608307.0,2011-10-11,國碩,sii,Optoelectronics,2406.TW
2013-03-01,2406,1.6072039919901817,3.10380466166279,1.7290698603286836,1937382.0,2013-04-11,國碩,sii,Optoelectronics,2406.TW
2013-09-01,2406,1.610479409508867,2.4132038543297383,0.1769019125396798,1790272.0,2013-10-11,國碩,sii,Optoelectronics,2406.TW
2024-06-01,2406,2.0904353506696016,3.1425995776300493,1.5883825604564423,2469434.0,2024-07-11,國碩,sii,Optoelectronics,2406.TW
2026-01-01,2406,1.8007939364449759,2.519277293156459,1.7015431206643914,2653559.0,2026-02-11,國碩,sii,Optoelectronics,2406.TW
2009-11-01,2408,1.0373210835411557,2.5244964700065116,1.226500083920532,16285540.0,2009-12-11,南亞科,sii,Semiconductors,2408.TW
2025-09-01,2408,1.309087396848705,2.6687335524838733,1.2481007646972264,18778868.0,2025-10-11,南亞科,sii,Semiconductors,2408.TW
2026-03-01,2408,5.829068133568171,7.088394664903426,2.252159534349026,49086932.0,2026-04-11,南亞科,sii,Semiconductors,2408.TW
2010-01-01,2409,1.378737738059924,2.249237792239257,1.2207515086426497,108248664.0,2010-02-11,友達,sii,Optoelectronics,2409.TW
2022-10-01,2413,0.4624353784003561,2.043784082384509,0.23595491589325013,1343418.0,2022-11-11,環科,sii,Electronic components,2413.TW
2010-03-01,2414,0.33547736503188896,2.312695423312858,0.18703202474316205,3468411.0,2010-04-11,精技,sii,Electronics distribution,2414.TW
2025-04-01,2414,0.32819817031129017,2.7435340011777196,0.17710679127859819,6886754.0,2025-05-11,精技,sii,Electronics distribution,2414.TW
2026-05-01,2414,0.459913523474615,3.6565823615457127,0.30680427781315966,10362291.0,2026-06-11,精技,sii,Electronics distribution,2414.TW
2013-03-01,2415,0.9140064651796438,3.2066088237649546,1.256719737739241,403218.0,2013-04-11,錩新,sii,Electronic components,2415.TW
2013-09-01,2415,1.1373576369025948,2.994093242009714,0.22226441369330074,493191.0,2013-10-11,錩新,sii,Electronic components,2415.TW
2021-06-01,2415,1.2710636698856503,3.2834552938296997,1.064150079194522,743385.0,2021-07-11,錩新,sii,Electronic components,2415.TW
2010-01-01,2417,0.8894614756889783,2.392146774559838,1.1808532358503017,882165.0,2010-02-11,圓剛,sii,Computers & peripherals,2417.TW
2015-03-01,2417,1.1301601164483261,2.862738720891584,1.3900678940729105,512197.0,2015-04-11,圓剛,sii,Computers & peripherals,2417.TW
2015-09-01,2417,2.3179959535725696,3.837950956142068,0.49812014537877713,623186.0,2015-10-11,圓剛,sii,Computers & peripherals,2417.TW
2020-08-01,2417,1.8978713613527818,3.106346283237323,1.6235489228456421,2292280.0,2020-09-11,圓剛,sii,Computers & peripherals,2417.TW
2010-04-01,2419,0.6495177665313803,2.993658144243533,0.7347551257649328,1234316.0,2010-05-11,仲琦,sii,Communications & networking,2419.TW
