month,850421,850422,850423,850440,853720
2017-08-01,22090551.0,16474530.0,54837992.0,840830217.0,32262616.0
2017-09-01,22983788.0,17329969.0,71760083.0,788275710.0,32456065.0
2017-10-01,22499496.0,16471217.0,53315228.0,817513117.0,27934419.0
2017-11-01,22899693.0,14962917.0,82854624.0,785578900.0,35041547.0
2017-12-01,21885834.0,11393714.0,73657084.0,780747280.0,31586462.0
2018-01-01,28096012.0,12673386.0,57161674.0,784220144.0,56180218.0
2018-02-01,20962131.0,11453784.0,69008639.0,740981114.0,20641440.0
2018-03-01,21479736.0,14163528.0,85040596.0,721262903.0,25198567.0
2018-04-01,22817999.0,14825703.0,42166570.0,793795514.0,25968206.0
2018-05-01,23505525.0,19936374.0,72900692.0,867016225.0,44006423.0
2018-06-01,24845407.0,20986545.0,87651680.0,868893654.0,34058638.0
2018-07-01,21581742.0,26261963.0,69296211.0,890658243.0,34778705.0
2018-08-01,21618365.0,21153805.0,79563033.0,907953772.0,42366288.0
2018-09-01,19893873.0,21129851.0,63732996.0,876653737.0,34736010.0
2018-10-01,23101207.0,20643585.0,69589355.0,887266567.0,30153420.0
2018-11-01,21556903.0,18506276.0,56395608.0,875582433.0,26293045.0
2018-12-01,23770795.0,17566604.0,99542696.0,950786347.0,25154128.0
2019-01-01,23636732.0,18178645.0,69684896.0,794643237.0,19127743.0
2019-02-01,23091682.0,18154723.0,72348726.0,746189361.0,30847852.0
2019-03-01,26729644.0,24700737.0,77632011.0,781147006.0,29815694.0
2019-04-01,31108537.0,22590800.0,73278392.0,801815625.0,22636819.0
2019-05-01,27466755.0,26191460.0,56464057.0,821464704.0,22260875.0
2019-06-01,25605241.0,24018333.0,62614061.0,758160447.0,25188337.0
2019-07-01,25846503.0,25442440.0,54142049.0,858060595.0,30067088.0
2019-08-01,23703301.0,21931423.0,105119075.0,822285427.0,33984543.0
2019-09-01,22176680.0,23702863.0,89817334.0,851770165.0,37366954.0
2019-10-01,25148845.0,27982793.0,80712806.0,843890660.0,24098382.0
2019-11-01,26329139.0,24756496.0,111070038.0,887714719.0,33748059.0
2019-12-01,19486384.0,20896055.0,99713736.0,918901505.0,27334778.0
2020-01-01,26520505.0,27001113.0,97944927.0,875843931.0,21311889.0
2020-02-01,28365179.0,25899114.0,85590653.0,799681283.0,33533418.0
2020-03-01,27711827.0,32663082.0,106249965.0,863828191.0,32341806.0
2020-04-01,34956064.0,29045188.0,99412448.0,719343736.0,36389681.0
2020-05-01,30681902.0,23043001.0,73163985.0,725546643.0,24078728.0
2020-06-01,28753043.0,32048394.0,92332137.0,826689500.0,34257017.0
2020-07-01,29113469.0,25783948.0,100465319.0,937447994.0,30388515.0
2020-08-01,31855813.0,30539836.0,83621673.0,911279815.0,32945492.0
2020-09-01,30473181.0,30773586.0,84198623.0,957901342.0,24749811.0
2020-10-01,26647223.0,31973506.0,118807781.0,1003539697.0,29645234.0
2020-11-01,27198213.0,28800755.0,70480857.0,970548193.0,32995089.0
2020-12-01,22737203.0,27131872.0,107649572.0,1019709224.0,33370171.0
2021-01-01,27540078.0,23165327.0,87209178.0,936189929.0,26887481.0
2021-02-01,33072177.0,26308583.0,53381789.0,885900174.0,28251158.0
2021-03-01,31407137.0,31943084.0,79234031.0,1097749711.0,24229542.0
2021-04-01,26917303.0,30168702.0,111835073.0,1082119136.0,38217609.0
2021-05-01,28737213.0,34671484.0,92782385.0,1138380395.0,43409488.0
2021-06-01,32689104.0,30391156.0,129910419.0,1080490922.0,44279784.0
2021-07-01,31044955.0,32492201.0,99291544.0,1056291603.0,43959907.0
2021-08-01,30439284.0,34099169.0,91111962.0,1088209043.0,38596755.0
2021-09-01,34629379.0,32973045.0,67180626.0,1116892238.0,32762684.0
2021-10-01,31435088.0,31024104.0,79811734.0,1085375147.0,32835249.0
2021-11-01,33109566.0,35241819.0,77454339.0,1079783901.0,36318854.0
2021-12-01,29648460.0,31485771.0,82570787.0,1117572395.0,36105590.0
2022-01-01,36861340.0,33033343.0,67751609.0,1108989078.0,28744464.0
2022-02-01,38350765.0,36661053.0,88706233.0,1047672895.0,38577472.0
2022-03-01,45745474.0,48045725.0,82155892.0,1307744126.0,50940016.0
2022-04-01,44606375.0,45824729.0,96024700.0,1185591504.0,30443722.0
2022-05-01,52305949.0,51288819.0,87940094.0,1347282466.0,44114008.0
2022-06-01,44141339.0,59567753.0,99533154.0,1263431952.0,43614286.0
2022-07-01,48615076.0,50134709.0,131083273.0,1237039022.0,46470572.0
2022-08-01,54563196.0,57805044.0,79179105.0,1372911906.0,51614679.0
2022-09-01,52896889.0,62492879.0,143280071.0,1455023975.0,47721291.0
2022-10-01,58043532.0,54387989.0,108512358.0,1461767982.0,48594243.0
2022-11-01,56141005.0,62800865.0,114575894.0,1307498457.0,41862333.0
2022-12-01,46453231.0,59139630.0,126902464.0,1438116988.0,27853492.0
2023-01-01,64848342.0,60924779.0,105081010.0,1468675725.0,42128781.0
2023-02-01,55521279.0,70742210.0,129032495.0,1344650834.0,43635662.0
2023-03-01,71060860.0,73663912.0,123106060.0,1437154221.0,59644522.0
2023-04-01,72733204.0,96257280.0,115209087.0,1356021774.0,68924517.0
2023-05-01,80966756.0,86269013.0,136341615.0,1431033503.0,75953890.0
2023-06-01,71607689.0,90831213.0,170995325.0,1487737101.0,93747722.0
2023-07-01,95987253.0,105745160.0,201765672.0,1527324009.0,91288342.0
2023-08-01,99525997.0,83849288.0,165274432.0,1668470044.0,76798508.0
2023-09-01,92878002.0,81612982.0,124124216.0,1470040934.0,65238570.0
2023-10-01,118984951.0,118688599.0,227207336.0,1554410496.0,97562536.0
2023-11-01,128586834.0,88390376.0,173193969.0,1513512352.0,79433534.0
2023-12-01,111335138.0,76731126.0,207174417.0,1333012739.0,122952816.0
2024-01-01,109551126.0,64256527.0,165426320.0,1381985337.0,97188219.0
2024-02-01,112196334.0,85198337.0,165482879.0,1315478122.0,99577559.0
2024-03-01,130236411.0,100659286.0,283924520.0,1506123596.0,90319494.0
2024-04-01,127207412.0,118669944.0,123010773.0,1580100148.0,95505872.0
2024-05-01,145038633.0,116636616.0,267327624.0,1448120227.0,89850340.0
2024-06-01,136664816.0,110965508.0,325841521.0,1348987248.0,117018793.0
2024-07-01,138678039.0,150153414.0,194828323.0,1412215457.0,107361866.0
2024-08-01,149337374.0,127420146.0,303780956.0,1418533134.0,78018979.0
2024-09-01,138313835.0,126786522.0,277396078.0,1485777781.0,107752518.0
2024-10-01,120021101.0,144188194.0,217279948.0,1370486936.0,90492075.0
2024-11-01,141587821.0,144112991.0,335210907.0,1437809316.0,117801486.0
2024-12-01,122634800.0,148044542.0,254329122.0,1394686737.0,93420255.0
2025-01-01,141078780.0,165891291.0,343149745.0,1451777602.0,89380180.0
2025-02-01,122739006.0,151072517.0,227095092.0,1283488199.0,58495527.0
2025-03-01,108282383.0,155111731.0,431091037.0,1662073159.0,104741026.0
2025-04-01,114147227.0,177116723.0,305979695.0,1489988354.0,103165393.0
2025-05-01,94898208.0,194566098.0,326021951.0,1456190490.0,141303993.0
2025-06-01,125977876.0,161105923.0,342835484.0,1549493379.0,158178782.0
2025-07-01,125337383.0,181820167.0,342721339.0,1649318187.0,159378748.0
2025-08-01,100866835.0,205256778.0,330356993.0,1505536099.0,130511699.0
2025-09-01,109285313.0,177280949.0,283179208.0,1539334733.0,125596300.0
2025-10-01,119307244.0,196529616.0,402837038.0,1472938886.0,109638550.0
2025-11-01,98587684.0,165245368.0,261855285.0,1326342027.0,117810474.0
2025-12-01,98323314.0,179100766.0,425281613.0,1430810204.0,123467072.0
2026-01-01,101628132.0,224223467.0,322747335.0,1410640452.0,145213513.0
2026-02-01,89155444.0,147673625.0,119062275.0,1324451948.0,146041769.0
2026-03-01,120950651.0,161204654.0,287166935.0,1658295096.0,177426934.0
2026-04-01,109000554.0,156087428.0,505557776.0,1757342060.0,187845683.0
2026-05-01,108013813.0,178441317.0,449415746.0,1788743306.0,214227998.0
2026-06-01,103066340.0,166240063.0,423512700.0,1834058176.0,268146481.0
2026-07-01,88641581.0,170881075.0,474015864.0,1753770068.0,285333346.0
